iteration,OD,0,1,2,3,4,5,6,7,8,9,destination,origin,multiplier_gama
8,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.811,6.673,0.535,
9,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
10,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
11,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
12,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
13,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
14,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
15,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
16,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
17,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
18,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
19,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
20,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.138,-0.0,-0.0,-0.0,-13.949,4.535,0.535,
1,3_17,-0.0,-0.0,6.894,-0.0,-0.0,-0.0,4.236,-0.0,-0.0,3.447,-17.261,10.683,0.447,
2,3_17,-0.0,-0.0,6.894,-0.0,0.236,-0.0,-0.0,-0.0,-0.0,5.683,-15.025,12.919,0.447,
3,3_17,-0.0,-0.0,6.894,-0.0,-0.0,-0.0,4.342,-0.0,-0.0,-0.0,-17.367,10.578,0.447,
4,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-13.128,8.357,0.471,
5,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
6,3_17,-0.0,-0.0,6.894,-0.0,-0.0,-0.0,2.789,-0.0,-0.0,4.894,-15.814,12.13,0.447,
7,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
8,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-13.128,8.357,0.471,
9,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
10,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
11,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
12,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
13,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
14,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
15,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
16,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
17,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
18,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
19,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
20,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.886,-0.0,-0.0,-0.0,-14.128,7.357,0.471,
1,3_18,-0.0,-0.0,5.8,-0.0,-0.0,-0.0,2.6,-0.0,-0.0,-0.0,-15.2,11.8,0.4,
2,3_18,-0.0,-0.0,5.8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.8,12.2,0.4,
3,3_18,-0.0,-0.0,5.8,-0.0,-0.0,-0.0,2.6,-0.0,-0.0,-0.0,-15.2,11.8,0.4,
4,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
5,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
6,3_18,-0.0,-0.0,5.8,-0.0,-0.0,-0.0,2.4,-0.0,-0.0,-0.0,-15.0,12.0,0.4,
7,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
8,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
9,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
10,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
11,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
12,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
13,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
14,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
15,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
16,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
17,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
18,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
19,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
20,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.128,9.357,0.471,
1,3_19,-0.0,-0.0,6.592,-0.0,-0.0,-0.0,5.408,-0.0,-0.0,6.674,-18.082,12.491,0.408,
2,3_19,-0.0,-0.0,5.244,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.402,-16.292,12.268,0.378,
3,3_19,-0.0,-0.0,2.226,-0.0,-0.0,-0.0,2.536,-0.0,-0.0,-0.0,-16.732,9.196,0.577,
4,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.279,-0.0,-0.0,6.838,-14.117,10.264,0.426,
5,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
6,3_19,-0.0,-0.0,6.592,-0.0,-0.0,-0.0,4.225,-0.0,-0.0,6.674,-16.899,13.674,0.408,
7,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
8,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.838,-12.838,11.543,0.426,
9,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.853,-0.0,-0.0,6.264,-14.69,9.69,0.426,
10,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
11,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
12,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
13,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
14,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
15,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
16,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
17,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
18,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
19,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
20,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.279,0.426,
1,3_20,-0.0,-0.0,2.779,-0.0,-0.0,-0.0,3.191,-0.0,-0.0,-0.0,-17.618,9.015,0.603,
2,3_20,-0.0,-0.0,2.294,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
3,3_20,-0.0,-0.0,2.779,-0.0,-0.0,-0.0,3.191,-0.0,-0.0,-0.0,-17.618,9.015,0.603,
4,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
5,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
6,3_20,-0.0,-0.0,2.779,-0.0,-0.0,-0.0,3.191,-0.0,-0.0,-0.0,-17.618,9.015,0.603,
7,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
8,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.69,10.0,0.426,
9,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
10,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
11,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
12,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
13,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
14,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
15,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
16,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
17,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
18,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
19,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
20,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-14.838,9.853,0.426,
1,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
2,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.015,7.015,0.603,
3,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
4,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.692,6.632,0.632,
5,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.692,6.632,0.632,
6,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.692,6.632,0.632,
7,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.692,6.632,0.632,
8,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.427,6.603,0.603,
9,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
10,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
11,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
12,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
13,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
14,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
15,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
16,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
17,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
18,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
19,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
20,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.06,6.265,0.632,
1,3_22,-0.0,-0.0,1.588,-0.0,-0.0,-0.0,2.0,-0.0,0.794,-0.0,-16.427,6.206,0.603,
2,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.357,-0.0,-12.943,8.243,0.471,
3,3_22,-0.0,-0.0,1.588,-0.0,-0.0,-0.0,2.0,-0.0,0.794,-0.0,-16.427,6.206,0.603,
4,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.412,-0.0,2.382,-0.0,-14.839,7.794,0.603,
5,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.412,-0.0,2.382,-0.0,-14.839,7.794,0.603,
6,3_22,-0.0,-0.0,0.382,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
7,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.412,-0.0,2.382,-0.0,-14.839,7.794,0.603,
8,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.172,-0.0,-13.128,8.057,0.471,
9,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
10,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
11,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
12,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
13,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
14,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
15,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
16,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
17,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
18,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
19,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
20,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.794,-0.0,2.0,-0.0,-15.221,7.412,0.603,
1,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
2,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.333,4.667,0.667,
3,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
4,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-12.438,7.774,0.555,
5,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-12.774,7.438,0.555,
6,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-12.774,7.438,0.555,
7,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-12.774,7.438,0.555,
8,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.333,4.667,0.667,
9,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
10,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
11,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
12,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
13,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
14,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
15,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
16,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
17,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
18,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
19,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
20,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.219,-0.0,-0.0,-0.0,-13.992,6.219,0.555,
1,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
2,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.333,6.667,0.667,
3,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
4,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.333,6.667,0.667,
5,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
6,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
7,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
8,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.333,6.667,0.667,
9,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
10,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
11,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
12,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
13,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
14,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
15,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
16,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
17,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
18,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
19,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
20,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.667,4.333,0.667,
1,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
2,4_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.555,10.109,0.555,
3,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
4,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
5,4_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.555,10.109,0.555,
6,4_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.555,10.109,0.555,
7,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
8,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
9,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
10,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
11,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
12,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
13,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
14,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
15,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
16,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
17,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
18,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
19,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
20,4_1,-0.0,2.547,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.102,12.109,0.555,
1,4_2,-0.0,7.155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.155,9.309,1.155,
2,4_2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.414,4.414,1.414,
3,4_2,-0.0,7.155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.155,9.309,1.155,
4,4_2,-0.0,7.155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.155,9.309,1.155,
5,4_2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.414,4.414,1.414,
6,4_2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.414,4.414,1.414,
7,4_2,-0.0,7.155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.619,6.845,1.155,
8,4_2,-0.0,7.155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.155,9.309,1.155,
