iteration,OD,0,1,2,3,4,5,6,7,8,9,destination,origin,multiplier_gama
9,5_13,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-6.0,7.0,0,
1,5_14,-0.0,6.0,1.0,-0.0,-0.0,3.0,3.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
2,5_14,-0.0,-0.0,-0.0,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
3,5_14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-4.0,4.0,0,
4,5_14,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
5,5_14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,4.0,0,
6,5_14,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,4.0,0,
7,5_14,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-4.0,4.0,0,
8,5_14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,4.0,0,
9,5_14,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,4.0,0,
1,5_15,-0.0,6.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,6.0,0,
2,5_15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
3,5_15,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
4,5_15,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,6.0,0,
5,5_15,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
6,5_15,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
7,5_15,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
8,5_15,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
9,5_15,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
1,5_16,-0.0,6.0,2.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
2,5_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
3,5_16,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
4,5_16,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
5,5_16,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
6,5_16,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
7,5_16,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
8,5_16,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
9,5_16,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
1,5_17,-0.0,6.0,2.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,1.0,-7.0,6.0,0,
2,5_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-5.0,6.0,0,
3,5_17,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
4,5_17,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-7.0,6.0,0,
5,5_17,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
6,5_17,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
7,5_17,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
8,5_17,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
9,5_17,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
1,5_18,-0.0,6.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
2,5_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,6.0,0,
3,5_18,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
4,5_18,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
5,5_18,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
6,5_18,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
7,5_18,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
8,5_18,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
9,5_18,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
1,5_19,-0.0,6.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,3.0,-8.0,7.0,0,
2,5_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-6.0,7.0,0,
3,5_19,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,5.0,0,
4,5_19,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
5,5_19,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-6.0,7.0,0,
6,5_19,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-6.0,7.0,0,
7,5_19,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,3.0,-6.0,7.0,0,
8,5_19,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,5.0,0,
9,5_19,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-6.0,7.0,0,
1,5_20,-0.0,6.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
2,5_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
3,5_20,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
4,5_20,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
5,5_20,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
6,5_20,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
7,5_20,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
8,5_20,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
9,5_20,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
1,5_21,-0.0,6.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-10.0,9.0,0,
2,5_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,8.0,0,
3,5_21,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,8.0,0,
4,5_21,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-9.0,10.0,0,
5,5_21,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,8.0,0,
6,5_21,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.0,7.0,0,
7,5_21,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,8.0,0,
8,5_21,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,8.0,0,
9,5_21,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,8.0,0,
1,5_22,-0.0,6.0,3.0,-0.0,-0.0,-0.0,3.0,-0.0,3.0,-0.0,-9.0,8.0,0,
2,5_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,6.0,0,
3,5_22,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-8.0,6.0,0,
4,5_22,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,3.0,-0.0,3.0,-0.0,-9.0,8.0,0,
5,5_22,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,6.0,0,
6,5_22,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,6.0,0,
7,5_22,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,3.0,-0.0,-8.0,6.0,0,
8,5_22,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,6.0,0,
9,5_22,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-8.0,6.0,0,
1,5_23,-0.0,6.0,3.0,-0.0,-0.0,1.0,4.0,-0.0,1.0,-0.0,-8.0,8.0,0,
2,5_23,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
3,5_23,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
4,5_23,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-8.0,7.0,0,
5,5_23,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,5.0,0,
6,5_23,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,5.0,0,
7,5_23,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,4.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
8,5_23,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,5.0,0,
9,5_23,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,5.0,0,
1,5_24,-0.0,6.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-8.0,9.0,0,
2,5_24,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,1.0,-0.0,-8.0,9.0,0,
3,5_24,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,8.0,0,
4,5_24,-0.0,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-8.0,9.0,0,
5,5_24,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,7.0,0,
6,5_24,-0.0,4.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,7.0,0,
7,5_24,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,8.0,0,
8,5_24,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,7.0,0,
9,5_24,-0.0,6.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,7.0,0,
1,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
2,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
3,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
4,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
5,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
6,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
7,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
8,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
9,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,8.0,0,
1,6_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,6.0,0,
2,6_2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
3,6_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,6.0,0,
4,6_2,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
5,6_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0,0,
6,6_2,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.0,0,
7,6_2,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,5.0,0,
8,6_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0,0,
9,6_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0,0,
1,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,4.0,0,
2,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,5.0,0,
3,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,4.0,0,
4,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,5.0,0,
5,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,4.0,0,
6,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,5.0,0,
7,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,5.0,0,
8,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,4.0,0,
9,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,4.0,0,
1,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
2,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
3,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
4,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
5,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
6,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
7,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
8,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
9,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,4.0,0,
1,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
2,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
3,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
4,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
5,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
6,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
7,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
8,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
9,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,2.0,0,
1,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
2,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
3,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
4,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
5,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
6,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
7,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
8,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
9,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,0,
1,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
2,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
3,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
4,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
5,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
6,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
7,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
8,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
9,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,-0.0,0,
1,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
2,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
3,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
4,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
5,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
6,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
7,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
8,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
9,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,5.0,0,
1,6_10,-0.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
2,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
3,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
4,6_10,-0.0,-0.0,2.0,-0.0,1.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,5.0,0,
5,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
6,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
7,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
8,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
9,6_10,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,4.0,0,
1,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
2,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
3,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
4,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
5,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
6,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
7,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
8,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
9,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,6.0,0,
1,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-7.0,7.0,0,
2,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.0,7.0,0,
3,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-7.0,7.0,0,
4,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-6.0,8.0,0,
5,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-7.0,7.0,0,
6,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-6.0,8.0,0,
7,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-6.0,8.0,0,
8,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-7.0,7.0,0,
9,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.0,-0.0,-0.0,-7.0,7.0,0,
1,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-8.0,9.0,0,
2,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.0,8.0,0,
3,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-8.0,9.0,0,
4,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-8.0,9.0,0,
5,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-9.0,8.0,0,
6,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-8.0,9.0,0,
7,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-8.0,9.0,0,
8,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-9.0,8.0,0,
9,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,-0.0,-0.0,-9.0,8.0,0,
