iteration,OD,0,1,2,3,4,5,6,7,8,9,destination,origin,multiplier_gama
3,2_7,5.376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.294,5.065,0.229,
3,2_8,3.581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.846,2.316,0.316,
3,2_9,7.604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.673,6.069,0.267,
3,2_10,7.549,-0.0,-0.0,-0.0,1.033,-0.0,-0.0,-0.0,-0.0,-0.0,-12.582,5.291,0.258,
3,2_11,7.342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-13.46,8.012,0.224,
3,2_12,7.405,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.474,6.267,0.267,
3,2_13,7.549,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.033,-0.0,-0.0,-12.582,8.291,0.258,
3,2_14,7.225,-0.0,-0.0,-0.0,-0.0,6.204,4.816,-0.0,-0.0,-0.0,-15.878,10.021,0.204,
3,2_15,7.251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.919,7.877,0.209,
3,2_16,7.604,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.673,4.069,0.267,
3,2_17,7.414,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.064,6.179,0.236,
3,2_18,7.251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.085,5.711,0.209,
3,2_19,7.279,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.985,5.706,0.213,
3,2_20,7.155,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-14.234,6.962,0.192,
3,2_21,7.134,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.189,-0.0,-16.347,10.945,0.189,
3,2_22,7.078,-0.0,-0.0,-0.0,-0.0,-0.0,1.743,-0.0,3.18,-0.0,-16.514,10.053,0.18,
3,2_23,7.251,-0.0,-0.0,-0.0,-0.0,2.209,4.834,-0.0,2.209,-0.0,-16.919,10.877,0.209,
3,2_24,7.376,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.9,9.459,0.229,
3,3_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.5,0.5,
3,3_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.789,6.447,0.447,
3,3_4,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.333,1.667,0.333,
3,3_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.265,3.897,0.316,
3,3_6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.015,4.302,0.302,
3,3_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.873,-0.0,-0.0,-0.0,-11.837,7.746,0.218,
3,3_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.887,6.577,0.289,
3,3_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.132,5.853,0.213,
3,3_10,-0.0,1.613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.496,4.109,0.277,
3,3_11,-0.0,0.114,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.828,5.236,0.236,
3,3_12,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.0,-0.0,0.5,
3,3_13,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.789,3.447,0.447,
3,3_14,-0.0,-0.0,-0.0,-0.0,-0.0,4.0,2.492,-0.0,-0.0,-0.0,-10.558,7.066,0.213,
3,3_15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.772,6.919,0.213,
3,3_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.474,4.267,0.267,
3,3_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.064,6.179,0.236,
3,3_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.064,8.179,0.236,
3,3_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-12.919,6.772,0.213,
3,3_20,-0.0,-0.0,-0.0,-0.0,-0.0,0.015,2.721,-0.0,-0.0,-0.0,-13.64,8.706,0.213,
3,3_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-11.111,6.051,0.316,
3,3_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.397,-0.0,2.0,-0.0,-13.111,6.206,0.302,
3,3_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.109,-0.0,-0.0,-0.0,-10.606,6.0,0.277,
3,3_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.333,4.667,0.333,
3,4_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.277,9.328,0.277,
3,4_2,-0.0,6.577,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.577,8.155,0.577,
3,4_3,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.0,0.333,
3,4_5,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,-0.0,1.0,
3,4_6,-0.0,6.707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.707,2.707,0.707,
3,4_7,-0.0,6.289,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.577,7.887,0.289,
3,4_8,-0.0,6.577,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.309,4.423,0.577,
3,4_9,-0.0,2.613,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.891,5.496,0.277,
3,4_10,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.5,2.5,0.5,
3,4_11,-0.0,3.333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.667,5.333,0.333,
3,4_12,-0.0,5.051,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.328,6.277,0.277,
3,4_13,-0.0,6.138,-0.0,-0.0,-0.0,-0.0,-0.0,4.069,-0.0,-0.0,-6.405,8.336,0.267,
3,4_14,-0.0,6.219,-0.0,-0.0,-0.0,5.387,-0.0,-0.0,-0.0,-0.0,-6.496,7.109,0.277,
3,4_15,-0.0,6.219,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.496,6.109,0.277,
3,4_16,-0.0,5.342,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.789,3.447,0.447,
3,4_17,-0.0,6.333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.667,5.333,0.333,
3,4_18,-0.0,6.333,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.667,6.333,0.333,
3,4_19,-0.0,6.277,-0.0,-0.0,-0.0,0.168,-0.0,-0.0,-0.0,-0.0,-8.387,6.219,0.277,
3,4_20,-0.0,6.277,-0.0,-0.0,-0.0,0.168,-0.0,-0.0,-0.0,-0.0,-8.387,9.219,0.277,
3,4_21,-0.0,6.218,-0.0,-0.0,-0.0,0.528,-0.0,-0.0,3.218,-0.0,-8.273,10.309,0.218,
3,4_22,-0.0,6.243,-0.0,-0.0,-0.0,0.272,1.302,-0.0,3.243,-0.0,-8.213,7.91,0.243,
3,4_23,-0.0,6.243,-0.0,-0.0,-0.0,5.213,4.97,-0.0,0.97,-0.0,-8.213,9.91,0.243,
3,4_24,-0.0,6.236,-0.0,-0.0,-0.0,4.179,-0.0,-0.0,0.414,-0.0,-8.707,10.536,0.236,
3,5_1,-0.0,4.207,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.267,11.474,0.267,
3,5_2,-0.0,6.707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.707,7.707,0.707,
3,5_3,-0.0,4.316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.316,6.846,0.316,
3,5_4,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,1.0,
3,5_6,-0.0,7.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,2.0,1.0,
3,5_7,-0.0,6.302,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.905,7.412,0.302,
3,5_8,-0.0,6.707,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.707,2.707,0.707,
3,5_9,-0.0,4.5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.5,4.5,0.5,
3,5_10,-0.0,4.447,-0.0,-0.0,0.342,-0.0,-0.0,-0.0,-0.0,-0.0,-2.447,4.789,0.447,
3,5_11,-0.0,6.316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.846,5.316,0.316,
3,5_12,-0.0,6.267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.069,7.673,0.267,
3,5_13,-0.0,6.258,-0.0,-0.0,-0.0,-0.0,-0.0,4.033,-0.0,-0.0,-6.516,10.357,0.258,
3,5_14,-0.0,6.267,-0.0,-0.0,-0.0,5.336,5.069,-0.0,-0.0,-0.0,-6.535,9.207,0.267,
3,5_15,-0.0,6.267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.069,7.673,0.267,
3,5_16,-0.0,6.408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.816,4.633,0.408,
3,5_17,-0.0,6.316,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.581,6.581,0.316,
3,5_18,-0.0,6.258,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.291,8.291,0.258,
3,5_19,-0.0,6.267,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.336,6.405,0.267,
3,5_20,-0.0,6.229,-0.0,-0.0,-0.0,0.312,-0.0,-0.0,-0.0,-0.0,-10.376,8.835,0.229,
3,5_21,-0.0,6.213,-0.0,-0.0,-0.0,0.492,-0.0,-0.0,3.213,-0.0,-10.279,10.411,0.213,
3,5_22,-0.0,6.236,-0.0,-0.0,-0.0,0.236,1.35,-0.0,3.236,-0.0,-10.357,7.886,0.236,
3,5_23,-0.0,6.236,-0.0,-0.0,-0.0,5.179,4.943,-0.0,1.0,-0.0,-10.357,9.886,0.236,
3,5_24,-0.0,6.229,-0.0,-0.0,-0.0,4.147,-0.0,-0.0,0.918,-0.0,-10.376,10.982,0.229,
3,6_1,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.707,9.707,0.707,
3,6_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,7.0,1.0,
3,6_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.603,6.714,0.302,
3,6_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.707,4.707,0.707,
3,6_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,1.0,
3,6_7,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.316,5.846,0.316,
3,6_8,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,-0.0,1.0,
3,6_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.211,7.025,0.447,
3,6_10,-0.0,-0.0,-0.0,-0.0,1.225,-0.0,-0.0,-0.0,-0.0,-0.0,-5.816,5.633,0.408,
3,6_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.603,8.714,0.302,
3,6_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.775,-0.0,-0.0,-7.516,10.357,0.258,
3,6_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.0,-0.0,-0.0,-10.25,10.75,0.25,
3,6_14,-0.0,-0.0,-0.0,-0.0,-0.0,5.549,5.033,-0.0,-0.0,-0.0,-10.291,9.582,0.258,
3,6_15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-10.069,7.673,0.267,
3,6_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.789,3.447,0.447,
3,6_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.667,5.333,0.333,
3,6_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.673,5.069,0.267,
3,6_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.051,5.555,0.277,
3,6_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.007,6.236,0.236,
3,6_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.229,-0.0,-10.982,10.376,0.229,
3,6_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.508,-0.0,3.213,-0.0,-10.772,9.919,0.213,
3,6_23,-0.0,-0.0,-0.0,-0.0,-0.0,5.147,4.918,-0.0,3.229,-0.0,-12.294,12.065,0.229,
3,6_24,-0.0,-0.0,-0.0,-0.0,-0.0,3.118,-0.0,-0.0,3.0,-0.0,-11.46,13.012,0.224,
3,7_1,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.89,11.756,0.378,
3,7_2,-0.0,4.408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.633,7.816,0.408,
3,7_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,11.0,0.25,
3,7_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.268,6.378,0.378,
3,7_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.041,4.408,0.408,
3,7_6,1.789,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.789,2.447,0.447,
3,7_8,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.0,1.0,0.5,
3,7_9,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.179,8.0,0.236,
3,7_10,-0.0,2.0,-0.0,-0.0,1.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.667,5.333,0.333,
3,7_11,-0.0,0.265,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.316,8.846,0.316,
3,7_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.211,-0.0,-0.0,-11.012,11.447,0.224,
3,7_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,4.069,-0.0,-0.0,-11.336,11.405,0.267,
3,7_14,-0.0,-0.0,-0.0,-0.0,-0.0,6.209,4.834,-0.0,-0.0,-0.0,-10.877,10.043,0.209,
3,7_15,-0.0,0.198,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.138,7.604,0.267,
3,7_16,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.789,2.447,0.447,
3,7_17,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.667,3.333,0.333,
3,7_18,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,-0.0,0.5,
3,7_19,-0.0,1.336,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.051,5.555,0.277,
3,7_20,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.475,4.354,0.354,
3,7_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.667,6.333,0.333,
3,7_22,-0.0,0.134,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.0,-0.0,-8.309,6.155,0.289,
3,7_23,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,5.0,-0.0,-0.0,-0.0,-10.0,9.0,0.25,
3,7_24,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.581,8.581,0.316,
3,8_1,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.577,12.155,0.577,
3,8_2,-0.0,3.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.707,6.707,0.707,
3,8_3,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.155,-0.0,-0.0,-0.0,-6.577,8.887,0.289,
3,8_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.155,4.577,0.577,
3,8_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.707,4.707,0.707,
3,8_6,-0.0,5.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.0,1.0,
3,8_7,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.333,3.667,0.333,
3,8_9,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,8.0,1.0,
3,8_10,-0.0,-0.0,-0.0,-0.0,1.061,-0.0,-0.0,-0.0,-0.0,-0.0,-6.414,5.414,0.354,
3,8_11,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,8.598,0.289,
3,8_12,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.75,-0.0,-0.0,-8.75,11.25,0.25,
3,8_13,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.97,-0.0,-0.0,-10.94,12.183,0.243,
3,8_14,-0.0,-0.0,-0.0,-0.0,-0.0,6.213,4.853,-0.0,-0.0,-0.0,-10.492,10.279,0.213,
3,8_15,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.606,7.0,0.277,
3,8_16,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.5,2.5,0.5,
3,8_17,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.414,3.414,0.354,
3,8_18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.496,4.109,0.277,
3,8_19,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.887,5.577,0.289,
3,8_20,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.153,5.97,0.243,
3,8_21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.236,-0.0,-9.121,10.121,0.236,
3,8_22,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.472,-0.0,3.218,-0.0,-10.218,8.364,0.218,
3,8_23,-0.0,-0.0,-0.0,-0.0,-0.0,3.8,4.8,-0.0,3.0,-0.0,-11.4,11.6,0.2,
3,8_24,-0.0,-0.0,-0.0,-0.0,-0.0,0.459,-0.0,-0.0,1.459,-0.0,-10.835,11.524,0.229,
3,9_1,-0.0,2.46,-0.0,-0.0,-0.0,0.374,-0.0,-0.0,-0.0,-0.0,-8.043,10.711,0.209,
3,9_2,-0.0,6.302,-0.0,-0.0,-0.0,0.095,-0.0,-0.0,-0.0,-0.0,-8.508,8.809,0.302,
3,9_3,-0.0,3.082,-0.0,-0.0,-0.0,0.312,-0.0,-0.0,-0.0,-0.0,-8.147,6.065,0.229,
3,9_4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.265,4.316,0.316,
3,9_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.333,3.667,0.333,
3,9_6,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.846,4.316,0.316,
3,9_7,-0.0,2.891,-0.0,-0.0,-0.0,0.168,-0.0,-0.0,-0.0,-0.0,-8.387,7.219,0.277,
3,9_8,0.667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.667,5.333,0.333,
3,9_10,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,-0.0,0.5,
3,9_11,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.789,5.447,0.447,
3,9_12,-0.0,2.367,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.041,7.408,0.408,
3,9_13,-0.0,3.488,-0.0,-0.0,-0.0,0.866,-0.0,4.512,-0.0,-0.0,-9.89,9.756,0.378,
3,9_14,-0.0,2.667,-0.0,-0.0,-0.0,6.333,-0.0,-0.0,-0.0,-0.0,-8.667,6.333,0.333,
3,9_15,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.496,5.109,0.277,
3,9_16,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-6.789,2.447,0.447,
3,9_17,-0.0,2.667,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.667,3.333,0.333,
3,9_18,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.0,5.0,0.333,
3,9_19,-0.0,3.555,-0.0,-0.0,-0.0,0.832,-0.0,-0.0,-0.0,-0.0,-9.051,5.555,0.277,
3,9_20,-0.0,4.723,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-10.219,7.387,0.277,
3,9_21,-0.0,6.0,-0.0,-0.0,-0.0,3.218,-0.0,-0.0,0.873,-0.0,-10.964,7.619,0.218,
3,9_22,-0.0,4.757,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,2.213,-0.0,-9.94,6.183,0.243,
3,9_23,-0.0,4.891,-0.0,-0.0,-0.0,6.277,5.109,-0.0,-0.0,-0.0,-10.387,9.219,0.277,
3,9_24,-0.0,6.213,-0.0,-0.0,-0.0,6.213,-0.0,-0.0,-0.0,-0.0,-11.132,9.853,0.213,
3,10_1,-0.0,1.94,-0.0,-0.0,-0.0,0.198,-0.0,-0.0,-0.0,-0.0,-4.267,11.474,0.267,
3,10_2,-0.0,6.5,-0.0,-0.0,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-7.0,10.0,0.5,
3,10_3,-0.0,2.0,-0.0,-0.0,-0.0,0.051,-0.0,-0.0,-0.0,-0.0,-4.316,6.846,0.316,
3,10_4,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.0,3.0,1.0,
3,10_5,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.707,2.707,0.707,
3,10_6,0.309,-0.0,-0.0,-0.0,-0.0,0.268,-0.0,-0.0,-0.0,-0.0,-5.577,6.155,0.577,
3,10_7,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.333,7.667,0.333,
3,10_8,2.536,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.707,5.707,0.707,
3,10_9,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,6.0,0.333,
3,10_11,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,1.0,1.0,
3,10_12,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.707,7.707,0.707,
3,10_13,-0.0,2.0,-0.0,-0.0,-0.0,0.536,-0.0,5.309,-0.0,-0.0,-5.845,9.887,0.577,
3,10_14,-0.0,2.0,-0.0,-0.0,-0.0,6.447,-0.0,-0.0,-0.0,-0.0,-5.447,5.789,0.447,
3,10_15,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.333,4.667,0.333,
3,10_16,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-5.0,-0.0,1.0,
3,10_17,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.447,3.789,0.447,
3,10_18,-0.0,2.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-4.447,4.789,0.447,
3,10_19,-0.0,2.0,-0.0,-0.0,-0.0,1.667,-0.0,-0.0,-0.0,-0.0,-6.0,5.0,0.333,
3,10_20,-0.0,2.0,-0.0,-0.0,-0.0,2.333,-0.0,-0.0,-0.0,-0.0,-6.667,7.333,0.333,
3,10_21,-0.0,2.728,-0.0,-0.0,-0.0,3.243,-0.0,-0.0,0.97,-0.0,-7.213,7.91,0.243,
3,10_22,-0.0,2.0,-0.0,-0.0,-0.0,2.387,-0.0,-0.0,2.0,-0.0,-6.496,6.109,0.277,
3,10_23,-0.0,2.0,-0.0,-0.0,-0.0,6.333,5.333,-0.0,-0.0,-0.0,-6.667,9.333,0.333,
3,10_24,-0.0,3.414,-0.0,-0.0,-0.0,6.236,-0.0,-0.0,-0.0,-0.0,-7.886,9.471,0.236,
