iteration,OD,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,destination,origin,multiplier_gama
14,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16.747,14.343,0.678,
15,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-12.787,18.303,0.678,
16,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.78,5.31,0.678,
17,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.78,5.31,0.678,
18,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.78,5.31,0.678,
19,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.78,5.31,0.678,
20,556_356,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.78,5.31,0.678,
1,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-21.677,17.516,0.579,
2,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
3,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.869,13.324,0.579,
4,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.045,24.147,0.579,
5,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-19.925,19.267,0.579,
6,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.626,6.566,0.579,
7,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.133,16.06,0.579,
8,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
9,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.626,6.566,0.579,
10,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.133,16.06,0.579,
11,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-31.501,7.691,0.579,
12,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
13,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-19.925,19.267,0.579,
14,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-31.501,7.691,0.579,
15,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
16,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
17,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
18,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
19,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
20,428_784,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.116,16.076,0.579,
1,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.204,16.751,0.375,
2,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
3,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-52.859,8.096,0.375,
4,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-54.164,6.791,0.375,
5,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-43.817,17.138,0.375,
6,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-39.805,21.149,0.375,
7,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
8,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
9,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-39.805,21.149,0.375,
10,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-45.033,15.921,0.375,
11,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-38.455,22.499,0.375,
12,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
13,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-43.817,17.138,0.375,
14,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-38.455,22.499,0.375,
15,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
16,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
17,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
18,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
19,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
20,322_760,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.475,-0.0,-0.0,-0.0,-0.0,-0.0,-44.755,16.2,0.375,
1,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-29.007,23.953,0.44,
2,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
3,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.581,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-30.017,22.943,0.44,
4,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-23.795,29.165,0.44,
5,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20.754,32.206,0.44,
6,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22.709,30.251,0.44,
7,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.898,44.062,0.44,
8,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
9,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22.709,30.251,0.44,
10,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
11,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22.709,30.251,0.44,
12,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
13,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-20.754,32.206,0.44,
14,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-22.709,30.251,0.44,
15,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
16,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
17,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
18,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
19,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
20,191_597,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.82,-0.0,-0.0,-0.0,-0.0,-0.0,-34.656,18.304,0.44,
1,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-38.011,27.156,0.347,
2,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16.355,48.812,0.347,
3,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16.292,48.875,0.347,
4,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-32.795,32.372,0.347,
5,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.568,40.9,0.347,
6,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-34.556,31.161,0.347,
7,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
8,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16.355,48.812,0.347,
9,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-34.556,31.161,0.347,
10,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-16.355,48.812,0.347,
11,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
12,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
13,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-25.845,39.322,0.347,
14,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
15,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.658,40.9,0.347,
16,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
17,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
18,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
19,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
20,79_881,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.267,40.9,0.347,
1,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.402,-0.0,1.966,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.953,15.122,0.422,
2,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-40.03,12.044,0.422,
3,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-39.293,12.781,0.422,
4,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.716,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-39.04,13.035,0.422,
5,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.402,-0.0,1.966,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-37.162,14.912,0.422,
6,115_671,0.326,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-37.552,14.522,0.422,
7,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.402,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-39.108,12.967,0.422,
8,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.402,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-39.108,12.967,0.422,
9,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.402,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-34.741,17.334,0.422,
10,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.402,-0.0,1.966,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-34.658,17.416,0.422,
11,115_671,1.645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.896,15.179,0.422,
12,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.932,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-42.14,9.935,0.422,
13,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.524,15.551,0.422,
14,115_671,1.645,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-36.524,15.551,0.422,
15,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,2.018,-0.0,-0.0,-0.0,1.699,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-39.108,12.967,0.422,
16,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.932,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-42.14,9.935,0.422,
17,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.932,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-42.14,9.935,0.422,
18,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.932,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-42.14,9.935,0.422,
19,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.932,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-42.14,9.935,0.422,
20,115_671,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,1.932,-0.0,-0.0,-0.0,1.558,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-42.14,9.935,0.422,
1,128_662,-0.0,1.705,-0.0,1.784,1.715,-0.0,1.736,-0.0,1.862,-0.0,-0.0,-0.0,-0.0,-0.0,1.159,-0.0,-0.0,-0.0,-0.0,-0.0,-33.433,17.113,0.431,
2,128_662,-0.0,1.711,-0.0,1.783,-0.0,-0.0,1.739,-0.0,1.865,-0.0,-0.0,-0.0,1.779,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-31.688,18.422,0.449,
3,128_662,-0.0,1.712,-0.0,-0.0,1.861,-0.0,-0.0,-0.0,1.868,-0.0,1.949,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-34.154,16.093,0.451,
4,128_662,-0.0,1.705,-0.0,1.784,-0.0,-0.0,1.736,-0.0,-0.0,-0.0,1.172,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-33.121,16.901,0.43,
5,128_662,-0.0,1.705,-0.0,1.784,1.853,-0.0,1.736,-0.0,1.862,-0.0,-0.0,-0.0,1.729,-0.0,1.159,-0.0,-0.0,-0.0,-0.0,-0.0,-25.795,24.751,0.431,
6,128_662,-0.0,0.835,-0.0,-0.0,1.853,-0.0,1.736,-0.0,-0.0,-0.0,-0.0,-0.0,1.729,-0.0,1.159,-0.0,-0.0,-0.0,-0.0,-0.0,-27.473,23.073,0.431,
7,128_662,-0.0,-0.0,-0.0,1.567,-0.0,-0.0,-0.0,-0.0,1.865,-0.0,-0.0,-0.0,-0.0,-0.0,1.12,-0.0,-0.0,-0.0,-0.0,-0.0,-30.96,17.51,0.471,
8,128_662,-0.0,1.719,-0.0,1.781,-0.0,-0.0,-0.0,-0.0,1.865,-0.0,-0.0,-0.0,1.731,-0.0,1.12,-0.0,-0.0,-0.0,-0.0,-0.0,-14.229,34.241,0.471,
9,128_662,-0.0,-0.0,-0.0,1.781,-0.0,-0.0,-0.0,-0.0,1.865,-0.0,0.499,-0.0,1.731,-0.0,1.12,-0.0,-0.0,-0.0,-0.0,-0.0,-12.12,36.597,0.471,
10,128_662,-0.0,-0.0,-0.0,1.781,-0.0,-0.0,-0.0,-0.0,1.865,-0.0,0.258,-0.0,1.777,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-15.771,32.699,0.471,
